index,data,seed,e,kappa,cl_ml_ratio,ml_sat,ml_unsat,cl_sat,cl_unsat,lambda_minus,lambda_plus,ARI,p1_slvr_status,p1_clause_gen,p1_solver,p1_total,p2_slvr_status,p2_clause_gen,p2_solver,p2_total,total_time,final_slvr_status,total_slvr_time
397,glass,2352,0.1,0.7,2,32,1,116,0,0,0,,SATISFIABLE,0.3651,900.01439,900.43309,UNKNOWN,0.36626,900.01229,900.63863,1801.07172,UNKNOWN,1800.02668
398,glass,2352,0.1,0.7,3,33,0,116,0,1299,3,0.367694258,OPTIMUM,0.37588,368.97191,369.40136,SATISFIABLE,0.35514,900.01904,900.62609,1270.02745,SATISFIABLE,1268.99095
399,glass,2352,0.1,0.7,5,33,0,116,0,1299,3,0.367694258,OPTIMUM,0.37359,289.04241,289.49246,SATISFIABLE,0.38664,900.01516,900.65075,1190.14321,SATISFIABLE,1189.05757
400,glass,2352,0.1,1,1,41,16,154,3,0,0,,SATISFIABLE,0.33939,900.01545,900.4319,UNKNOWN,0.35158,900.01515,900.63844,1801.07034,UNKNOWN,1800.0306
401,glass,2352,0.1,1,2,47,10,157,0,1474,5,0.375017279,SATISFIABLE,0.35229,900.01439,900.43584,SATISFIABLE,0.36915,900.01393,900.58012,1801.01596,SATISFIABLE,1800.02832
402,glass,2352,0.1,1,3,41,16,157,0,0,0,,SATISFIABLE,0.37041,900.01811,900.46613,UNKNOWN,0.37948,900.0209,900.88948,1801.35561,UNKNOWN,1800.03901
403,glass,2352,0.1,1,5,37,20,157,0,0,0,,SATISFIABLE,0.35572,900.01411,900.43484,UNKNOWN,0.37168,900.01479,900.58342,1801.01826,UNKNOWN,1800.0289
404,glass,2352,0.1,1.5,1,59,27,225,10,1477,5,0.222152123,SATISFIABLE,0.3389,900.0159,900.43479,OPTIMUM,0.33876,502.39392,502.92663,1403.36142,SATISFIABLE,1402.40982
405,glass,2352,0.1,1.5,2,48,38,233,2,1472,9,0.219411057,SATISFIABLE,0.37,900.01444,900.4474,OPTIMUM,0.37476,372.53817,373.10306,1273.55046,SATISFIABLE,1272.55261
406,glass,2352,0.1,1.5,3,50,36,235,0,1480,9,0.375905298,SATISFIABLE,0.36583,900.02272,900.46987,OPTIMUM,0.37925,373.52256,374.09027,1274.56014,SATISFIABLE,1273.54528
407,glass,2352,0.1,1.5,5,48,38,235,0,1480,4,0.234598617,SATISFIABLE,0.37572,900.01373,900.47798,OPTIMUM,0.36911,764.04122,764.59903,1665.07701,SATISFIABLE,1664.05495
408,glass,2352,0.1,1.75,1,55,41,271,7,1478,3,0.234124934,SATISFIABLE,0.34349,900.01578,900.4533,OPTIMUM,0.33438,185.43412,185.9993,1086.4526,SATISFIABLE,1085.4499
409,glass,2352,0.1,1.75,2,61,35,278,0,1471,9,0.323906746,SATISFIABLE,0.37835,900.01483,900.45621,OPTIMUM,0.36673,111.38734,111.93835,1012.39456,SATISFIABLE,1011.40217
410,glass,2352,0.1,1.75,3,62,34,278,0,1474,5,0.331662348,SATISFIABLE,0.38045,900.02174,900.48049,OPTIMUM,0.36897,141.76124,142.31134,1042.79183,SATISFIABLE,1041.78298
411,glass,2352,0.1,1.75,5,60,36,278,0,1474,4,0.307497262,SATISFIABLE,0.37352,900.01521,900.44931,OPTIMUM,0.38361,322.72139,323.29413,1223.74344,SATISFIABLE,1222.7366
412,glass,2352,0.1,2,1,80,39,278,31,1477,9,0.312349722,SATISFIABLE,0.35104,900.01417,900.42963,OPTIMUM,0.33196,195.47528,196.01864,1096.44827,SATISFIABLE,1095.48945
413,glass,2352,0.1,2,2,64,55,296,13,1480,4,0.192531219,SATISFIABLE,0.35527,900.01614,900.43616,OPTIMUM,0.36495,777.2756,777.85727,1678.29343,SATISFIABLE,1677.29174
414,glass,2352,0.1,2,3,55,64,307,2,1471,10,0.194859456,SATISFIABLE,0.37647,900.01784,900.4599,OPTIMUM,0.36777,492.26899,492.85138,1393.31128,SATISFIABLE,1392.28683
415,glass,2352,0.1,2,5,47,72,309,0,1407,5,0.149112268,SATISFIABLE,0.37818,900.01291,900.4715,OPTIMUM,0.38007,193.02828,193.625,1094.0965,SATISFIABLE,1093.04119
416,ionosphere,2352,0.1,0.1,1,15,0,20,0,3569,240,0.38434927,OPTIMUM,0.36877,6.6253,7.07317,OPTIMUM,0.38182,35.09632,36.09634,43.16951,OPTIMUM,41.72162
417,ionosphere,2352,0.1,0.1,2,15,0,20,0,3569,240,0.38434927,OPTIMUM,0.38575,7.00283,7.45517,OPTIMUM,0.41464,34.76443,35.81438,43.26955,OPTIMUM,41.76726
418,ionosphere,2352,0.1,0.1,3,15,0,20,0,3569,240,0.38434927,OPTIMUM,0.40688,6.93435,7.41488,OPTIMUM,0.40303,37.36537,38.40684,45.82172,OPTIMUM,44.29972
419,ionosphere,2352,0.1,0.1,5,15,0,20,0,3569,240,0.38434927,OPTIMUM,0.39358,7.05321,7.52688,OPTIMUM,0.4131,36.81963,37.8886,45.41548,OPTIMUM,43.87284
420,ionosphere,2352,0.1,0.25,1,49,1,37,0,0,0,,SATISFIABLE,0.38878,900.01215,900.45533,UNKNOWN,0.39158,900.01424,900.63811,1801.09344,UNKNOWN,1800.02639
421,ionosphere,2352,0.1,0.25,2,49,1,37,0,3577,35,0.296234339,SATISFIABLE,0.38132,900.0137,900.44765,SATISFIABLE,0.40057,900.0158,900.64878,1801.09643,SATISFIABLE,1800.0295
422,ionosphere,2352,0.1,0.25,3,49,1,37,0,0,0,,SATISFIABLE,0.38769,900.01439,900.47472,UNKNOWN,0.40823,900.01611,900.66873,1801.14345,UNKNOWN,1800.0305
423,ionosphere,2352,0.1,0.25,5,49,1,37,0,3576,2,0.320725569,SATISFIABLE,0.38816,900.01246,900.47127,SATISFIABLE,0.38921,900.01206,900.63379,1801.10506,SATISFIABLE,1800.02452
424,ionosphere,2352,0.1,0.5,1,95,6,65,9,3577,9,0.501373675,SATISFIABLE,0.36467,900.01323,900.44047,OPTIMUM,0.38099,202.15554,202.77498,1103.21545,SATISFIABLE,1102.16877
425,ionosphere,2352,0.1,0.5,2,93,8,70,4,3577,107,0.655830264,SATISFIABLE,0.38803,900.01407,900.45756,OPTIMUM,0.39427,103.70597,104.35341,1004.81097,SATISFIABLE,1003.72004
426,ionosphere,2352,0.1,0.5,3,91,10,72,2,3577,15,0.70377425,SATISFIABLE,0.38476,900.01611,900.46186,OPTIMUM,0.39751,171.43837,172.09819,1072.56005,SATISFIABLE,1071.45448
427,ionosphere,2352,0.1,0.5,5,86,15,73,1,3577,15,0.656981217,SATISFIABLE,0.40155,900.01355,900.499,OPTIMUM,0.41351,142.01866,142.6772,1043.1762,SATISFIABLE,1042.03221
428,ionosphere,2352,0.1,0.7,1,129,10,97,9,3577,29,0.701987225,SATISFIABLE,0.36864,900.01304,900.43971,OPTIMUM,0.41468,49.44822,50.11375,950.55346,SATISFIABLE,949.46126
429,ionosphere,2352,0.1,0.7,2,120,19,100,6,3577,15,0.638170974,SATISFIABLE,0.38481,900.01502,900.47574,OPTIMUM,0.42683,61.67061,62.34165,962.81739,SATISFIABLE,961.68563
430,ionosphere,2352,0.1,0.7,3,123,16,100,6,3577,29,0.693393748,SATISFIABLE,0.36933,900.01407,900.44021,OPTIMUM,0.4033,23.72754,24.39521,924.83542,SATISFIABLE,923.74161
431,ionosphere,2352,0.1,0.7,5,117,22,94,12,3575,56,0.608347645,SATISFIABLE,0.39062,900.01349,900.47731,OPTIMUM,0.41446,43.98719,44.64746,945.12477,SATISFIABLE,944.00068
432,ionosphere,2352,0.1,1,1,188,11,126,26,3577,28,0.681976375,SATISFIABLE,0.36468,900.01257,900.4489,OPTIMUM,0.40177,20.91712,21.57396,922.02286,SATISFIABLE,920.92969
433,ionosphere,2352,0.1,1,2,180,19,128,24,3577,41,0.635163184,SATISFIABLE,0.37065,900.01451,900.45135,OPTIMUM,0.4057,18.55234,19.22365,919.675,SATISFIABLE,918.56685
434,ionosphere,2352,0.1,1,3,172,27,135,17,3577,1,0.665117218,SATISFIABLE,0.39423,900.01814,900.47192,OPTIMUM,0.38057,29.42277,30.068,930.53992,SATISFIABLE,929.44091
435,ionosphere,2352,0.1,1,5,163,36,135,17,3577,27,0.530290003,SATISFIABLE,0.38588,900.01305,900.4602,OPTIMUM,0.40439,59.7542,60.44432,960.90452,SATISFIABLE,959.76725
436,ionosphere,2352,0.1,1.5,1,256,27,215,28,3577,28,0.741919164,SATISFIABLE,0.38613,900.01441,900.46902,OPTIMUM,0.38456,14.00251,14.66873,915.13775,SATISFIABLE,914.01692
437,ionosphere,2352,0.1,1.5,2,263,20,213,30,3577,99,0.782012898,SATISFIABLE,0.38657,900.01375,900.46188,OPTIMUM,0.41259,1.57758,2.27724,902.73912,SATISFIABLE,901.59133
438,ionosphere,2352,0.1,1.5,3,251,32,211,32,3577,15,0.713248309,SATISFIABLE,0.37739,900.01556,900.47009,OPTIMUM,0.38193,5.3895,6.04463,906.51472,SATISFIABLE,905.40506
439,ionosphere,2352,0.1,1.5,5,251,32,211,32,3577,15,0.713248309,SATISFIABLE,0.39295,900.01263,900.47222,OPTIMUM,0.40819,5.6514,6.33126,906.80348,SATISFIABLE,905.66403
440,ionosphere,2352,0.1,1.75,1,296,29,222,67,3577,99,0.710992178,SATISFIABLE,0.37508,900.01456,900.48832,OPTIMUM,0.41662,8.0213,8.72637,909.21469,SATISFIABLE,908.03586
441,ionosphere,2352,0.1,1.75,2,281,44,237,52,3577,54,0.599726714,SATISFIABLE,0.37756,900.01389,900.47913,OPTIMUM,0.41477,7.89074,8.60438,909.08351,SATISFIABLE,907.90463
442,ionosphere,2352,0.1,1.75,3,288,37,244,45,3574,120,0.7124144,SATISFIABLE,0.37351,900.01512,900.46685,OPTIMUM,0.39073,23.06989,23.75496,924.22181,SATISFIABLE,923.08501
443,ionosphere,2352,0.1,1.75,5,274,51,247,42,3577,15,0.71380829,SATISFIABLE,0.38923,900.01264,900.46859,OPTIMUM,0.41208,10.78953,11.49646,911.96505,SATISFIABLE,910.80217
444,ionosphere,2352,0.1,2,1,341,33,268,60,3577,99,0.673236068,SATISFIABLE,0.37982,900.01416,900.45609,OPTIMUM,0.42431,2.27868,3.00489,903.46098,SATISFIABLE,902.29284
445,ionosphere,2352,0.1,2,2,343,31,283,45,3577,99,0.74175062,SATISFIABLE,0.38658,900.0141,900.46854,OPTIMUM,0.41128,1.30152,2.01914,902.48768,SATISFIABLE,901.31562
446,ionosphere,2352,0.1,2,3,312,62,242,86,3577,83,0.503726176,SATISFIABLE,0.3754,900.01471,900.47648,OPTIMUM,0.41563,23.28572,24.01562,924.4921,SATISFIABLE,923.30043
447,ionosphere,2352,0.1,2,5,316,58,273,55,3577,28,0.618064758,SATISFIABLE,0.39153,900.01399,900.4703,OPTIMUM,0.38428,15.63742,16.30332,916.77362,SATISFIABLE,915.65141
448,iris,2352,0.1,0.1,1,6,0,9,0,755,36,0.868037728,OPTIMUM,0.05899,0.11887,0.19242,OPTIMUM,0.06271,0.21517,0.8637,1.05612,OPTIMUM,0.33404
449,iris,2352,0.1,0.1,2,6,0,9,0,755,36,0.868037728,OPTIMUM,0.05791,0.12271,0.1932,OPTIMUM,0.06491,0.21566,0.89365,1.08685,OPTIMUM,0.33837
450,iris,2352,0.1,0.1,3,6,0,9,0,755,36,0.868037728,OPTIMUM,0.05619,0.12004,0.19051,OPTIMUM,0.06496,0.34111,1.00496,1.19547,OPTIMUM,0.46115
451,iris,2352,0.1,0.1,5,6,0,9,0,755,36,0.868037728,OPTIMUM,0.05642,0.11611,0.19719,OPTIMUM,0.06205,0.29826,0.94467,1.14186,OPTIMUM,0.41437
452,iris,2352,0.1,0.25,1,16,0,21,0,755,36,0.868037728,OPTIMUM,0.05466,0.06663,0.13456,OPTIMUM,0.06462,0.12008,0.66756,0.80212,OPTIMUM,0.18671
453,iris,2352,0.1,0.25,2,16,0,21,0,755,36,0.868037728,OPTIMUM,0.05767,0.07948,0.15007,OPTIMUM,0.06337,0.11512,0.66392,0.81399,OPTIMUM,0.1946
454,iris,2352,0.1,0.25,3,16,0,21,0,755,36,0.868037728,OPTIMUM,0.05783,0.07515,0.14604,OPTIMUM,0.06095,0.21279,0.75013,0.89617,OPTIMUM,0.28794
455,iris,2352,0.1,0.25,5,16,0,21,0,755,36,0.868037728,OPTIMUM,0.05645,0.07576,0.1489,OPTIMUM,0.06003,0.22304,0.76852,0.91742,OPTIMUM,0.2988
456,iris,2352,0.1,0.5,1,31,0,44,0,755,31,0.941012256,OPTIMUM,0.05662,0.07081,0.14076,OPTIMUM,0.06161,0.23027,0.48712,0.62788,OPTIMUM,0.30108
457,iris,2352,0.1,0.5,2,31,0,44,0,755,31,0.941012256,OPTIMUM,0.05869,0.07497,0.14705,OPTIMUM,0.06078,0.26198,0.51611,0.66316,OPTIMUM,0.33695
458,iris,2352,0.1,0.5,3,31,0,44,0,755,31,0.941012256,OPTIMUM,0.0657,0.07384,0.15835,OPTIMUM,0.06056,0.26357,0.51855,0.6769,OPTIMUM,0.33741
459,iris,2352,0.1,0.5,5,31,0,44,0,755,31,0.941012256,OPTIMUM,0.06276,0.06331,0.13905,OPTIMUM,0.06157,0.28272,0.54118,0.68023,OPTIMUM,0.34603
460,iris,2352,0.1,0.7,1,39,0,66,0,755,31,0.960266667,OPTIMUM,0.05629,0.15377,0.22422,OPTIMUM,0.06204,0.19618,0.45449,0.67871,OPTIMUM,0.34995
461,iris,2352,0.1,0.7,2,39,0,66,0,755,31,0.960266667,OPTIMUM,0.05929,0.15892,0.23162,OPTIMUM,0.06359,0.20087,0.46844,0.70006,OPTIMUM,0.35979
462,iris,2352,0.1,0.7,3,39,0,66,0,755,31,0.960266667,OPTIMUM,0.0565,0.15177,0.22267,OPTIMUM,0.06579,0.21722,0.48139,0.70406,OPTIMUM,0.36899
463,iris,2352,0.1,0.7,5,39,0,66,0,755,31,0.960266667,OPTIMUM,0.05835,0.15409,0.2273,OPTIMUM,0.06198,0.21243,0.49137,0.71867,OPTIMUM,0.36652
464,iris,2352,0.1,1,1,59,0,91,0,755,31,0.960266667,OPTIMUM,0.05622,0.16124,0.2314,OPTIMUM,0.06128,0.25585,0.4933,0.7247,OPTIMUM,0.41709
465,iris,2352,0.1,1,2,59,0,91,0,755,31,0.960266667,OPTIMUM,0.05879,0.16822,0.24061,OPTIMUM,0.06032,0.2535,0.49578,0.73639,OPTIMUM,0.42172
466,iris,2352,0.1,1,3,59,0,91,0,755,31,0.960266667,OPTIMUM,0.0578,0.17116,0.24792,OPTIMUM,0.06157,0.2582,0.49703,0.74495,OPTIMUM,0.42936
467,iris,2352,0.1,1,5,59,0,91,0,755,31,0.960266667,OPTIMUM,0.05891,0.1694,0.24128,OPTIMUM,0.06109,0.26328,0.50402,0.7453,OPTIMUM,0.43268
468,iris,2352,0.1,1.5,1,89,0,136,0,755,31,0.960266667,OPTIMUM,0.05863,0.141,0.21823,OPTIMUM,0.0608,0.06985,0.26907,0.4873,OPTIMUM,0.21085
469,iris,2352,0.1,1.5,2,89,0,136,0,755,31,0.960266667,OPTIMUM,0.05906,0.14966,0.22273,OPTIMUM,0.06539,0.07661,0.28659,0.50932,OPTIMUM,0.22627
470,iris,2352,0.1,1.5,3,89,0,136,0,755,31,0.960266667,OPTIMUM,0.05647,0.14264,0.2231,OPTIMUM,0.06047,0.07397,0.27849,0.50159,OPTIMUM,0.21661
471,iris,2352,0.1,1.5,5,89,0,136,0,755,31,0.960266667,OPTIMUM,0.05834,0.14353,0.2198,OPTIMUM,0.06053,0.06627,0.26284,0.48264,OPTIMUM,0.2098
472,iris,2352,0.1,1.75,1,101,0,161,0,854,31,0.979932005,OPTIMUM,0.05753,0.07443,0.14639,OPTIMUM,0.06171,0.09577,0.28847,0.43486,OPTIMUM,0.1702
473,iris,2352,0.1,1.75,2,101,0,161,0,854,31,0.979932005,OPTIMUM,0.06353,0.08326,0.16066,OPTIMUM,0.06416,0.09258,0.29818,0.45884,OPTIMUM,0.17584
474,iris,2352,0.1,1.75,3,101,0,161,0,854,31,0.979932005,OPTIMUM,0.05662,0.08935,0.17155,OPTIMUM,0.06237,0.11852,0.31176,0.48331,OPTIMUM,0.20787
475,iris,2352,0.1,1.75,5,101,0,161,0,854,31,0.979932005,OPTIMUM,0.05615,0.08207,0.15495,OPTIMUM,0.06101,0.11302,0.31578,0.47073,OPTIMUM,0.19509
476,iris,2352,0.1,2,1,114,0,186,0,854,31,0.979932005,OPTIMUM,0.05634,0.07298,0.14358,OPTIMUM,0.06182,0.15139,0.3386,0.48218,OPTIMUM,0.22437
477,iris,2352,0.1,2,2,114,0,186,0,854,31,0.979932005,OPTIMUM,0.05827,0.08361,0.15585,OPTIMUM,0.06321,0.09621,0.28916,0.44501,OPTIMUM,0.17982
478,iris,2352,0.1,2,3,114,0,186,0,854,31,0.979932005,OPTIMUM,0.05867,0.08266,0.16467,OPTIMUM,0.06441,0.11448,0.30806,0.47273,OPTIMUM,0.19714
479,iris,2352,0.1,2,5,114,0,186,0,854,31,0.979932005,OPTIMUM,0.06073,0.0795,0.1549,OPTIMUM,0.06071,0.11879,0.30945,0.46435,OPTIMUM,0.19829
480,libras,2352,0.1,0.1,1,2,0,34,0,2862,75,0.134423559,OPTIMUM,8.17028,27.2011,36.40832,SATISFIABLE,8.02111,900.03997,910.75546,947.16378,SATISFIABLE,927.24107
481,libras,2352,0.1,0.1,2,2,0,34,0,2862,75,0.134423559,OPTIMUM,8.37305,27.96308,37.07635,SATISFIABLE,8.02677,900.03821,910.78025,947.8566,SATISFIABLE,928.00129
482,libras,2352,0.1,0.1,3,2,0,34,0,2862,75,0.134423559,OPTIMUM,8.16016,26.69228,35.63191,SATISFIABLE,7.83382,900.04093,910.63036,946.26227,SATISFIABLE,926.73321
483,libras,2352,0.1,0.1,5,2,0,34,0,2862,75,0.134423559,OPTIMUM,7.96648,26.6633,35.38746,SATISFIABLE,7.77814,900.03162,910.5651,945.95256,SATISFIABLE,926.69492
484,libras,2352,0.1,0.25,1,2,0,88,0,2862,75,0.19015668,OPTIMUM,7.71745,26.85386,35.7242,SATISFIABLE,8.03791,900.03435,910.88438,946.60858,SATISFIABLE,926.88821
485,libras,2352,0.1,0.25,2,2,0,88,0,2862,75,0.19015668,OPTIMUM,8.21931,28.20167,37.41269,SATISFIABLE,7.65655,900.05833,910.52756,947.94025,SATISFIABLE,928.26
486,libras,2352,0.1,0.25,3,2,0,88,0,2862,75,0.19015668,OPTIMUM,8.13774,27.97891,37.18528,SATISFIABLE,8.11628,900.03744,910.96011,948.14539,SATISFIABLE,928.01635
487,libras,2352,0.1,0.25,5,2,0,88,0,2862,75,0.19015668,OPTIMUM,8.55431,28.34938,37.96106,SATISFIABLE,8.48721,900.0267,910.94931,948.91037,SATISFIABLE,928.37608
488,libras,2352,0.1,0.5,1,7,0,173,0,3342,68,0.146727712,OPTIMUM,8.1279,66.35028,75.54194,OPTIMUM,8.19663,151.62143,161.36245,236.90439,OPTIMUM,217.97171
489,libras,2352,0.1,0.5,2,7,0,173,0,3342,68,0.146727712,OPTIMUM,8.26981,66.0645,75.41235,OPTIMUM,8.45049,157.36455,167.35546,242.76781,OPTIMUM,223.42905
490,libras,2352,0.1,0.5,3,7,0,173,0,3342,68,0.146727712,OPTIMUM,8.60666,65.74276,75.42423,OPTIMUM,8.43399,163.08116,173.09356,248.51779,OPTIMUM,228.82392
491,libras,2352,0.1,0.5,5,7,0,173,0,3342,68,0.146727712,OPTIMUM,8.3805,62.2495,71.68135,OPTIMUM,8.27835,157.87733,167.71173,239.39308,OPTIMUM,220.12683
492,libras,2352,0.1,0.7,1,14,0,237,0,3342,68,0.144642901,OPTIMUM,7.87304,65.72207,74.76823,OPTIMUM,7.75545,549.08727,558.56392,633.33215,OPTIMUM,614.80934
493,libras,2352,0.1,0.7,2,14,0,237,0,3342,68,0.144642901,OPTIMUM,8.30593,65.83399,75.2378,OPTIMUM,8.52982,590.2172,600.36783,675.60563,OPTIMUM,656.05119
494,libras,2352,0.1,0.7,3,14,0,237,0,3342,68,0.144642901,OPTIMUM,8.65176,64.52436,74.29763,OPTIMUM,8.53492,604.30121,614.44202,688.73965,OPTIMUM,668.82557
495,libras,2352,0.1,0.7,5,14,0,237,0,3342,68,0.144642901,OPTIMUM,8.75203,62.16082,72.06569,OPTIMUM,8.3268,593.66727,603.56592,675.63161,OPTIMUM,655.82809
496,libras,2352,0.1,1,1,18,0,342,0,3342,68,0.15039067,OPTIMUM,7.90065,97.12793,106.18585,OPTIMUM,7.74235,665.52695,675.048,781.23385,OPTIMUM,762.65488
497,libras,2352,0.1,1,2,18,0,342,0,3342,68,0.15039067,OPTIMUM,8.27361,85.64506,94.57753,OPTIMUM,8.69642,675.49201,685.83968,780.41721,OPTIMUM,761.13707
498,libras,2352,0.1,1,3,18,0,342,0,3342,68,0.15039067,OPTIMUM,8.70744,73.56871,83.38909,OPTIMUM,8.74567,694.43671,704.77326,788.16235,OPTIMUM,768.00542
499,libras,2352,0.1,1,5,18,0,342,0,3342,68,0.15039067,OPTIMUM,8.2852,90.95074,100.34164,OPTIMUM,8.18977,675.14727,684.97077,785.31241,OPTIMUM,766.09801
500,libras,2352,0.1,1.5,1,31,0,509,0,0,0,,OPTIMUM,8.32569,460.84906,470.28246,UNKNOWN,7.73276,900.0287,909.47974,1379.7622,UNKNOWN,1360.87776
501,libras,2352,0.1,1.5,2,31,0,509,0,0,0,,OPTIMUM,8.17574,133.99951,142.95654,UNKNOWN,8.04131,900.03503,909.76152,1052.71806,UNKNOWN,1034.03454
502,libras,2352,0.1,1.5,3,31,0,509,0,0,0,,OPTIMUM,8.44058,352.16074,361.39401,UNKNOWN,7.72114,900.0198,909.48966,1270.88367,UNKNOWN,1252.18054
503,libras,2352,0.1,1.5,5,31,0,509,0,0,0,,OPTIMUM,8.40735,266.32396,275.85679,UNKNOWN,8.37579,900.03376,910.29432,1186.15111,UNKNOWN,1166.35772
504,libras,2352,0.1,1.75,1,39,1,590,0,0,0,,SATISFIABLE,7.71264,900.03447,908.98667,UNKNOWN,7.71412,900.03047,909.44324,1818.42991,UNKNOWN,1800.06494
505,libras,2352,0.1,1.75,2,40,0,590,0,0,0,,OPTIMUM,8.14422,727.30604,736.62574,UNKNOWN,7.82257,900.03246,909.48957,1646.11531,UNKNOWN,1627.3385
506,libras,2352,0.1,1.75,3,36,4,590,0,0,0,,SATISFIABLE,8.58803,900.03488,909.75134,UNKNOWN,9.05697,900.03212,910.7428,1820.49414,UNKNOWN,1800.067
507,libras,2352,0.1,1.75,5,38,2,590,0,0,0,,SATISFIABLE,8.32161,900.031,909.62179,UNKNOWN,8.36669,900.02092,910.33096,1819.95275,UNKNOWN,1800.05192
508,libras,2352,0.1,2,1,44,5,669,2,0,0,,SATISFIABLE,8.37272,900.03575,909.5249,UNKNOWN,8.21012,900.03274,909.98608,1819.51098,UNKNOWN,1800.06849
509,libras,2352,0.1,2,2,39,10,671,0,0,0,,SATISFIABLE,8.77791,900.03871,909.60676,UNKNOWN,8.38851,900.03622,910.15637,1819.76313,UNKNOWN,1800.07493
510,libras,2352,0.1,2,3,40,9,670,1,0,0,,SATISFIABLE,8.74359,900.02065,909.87058,UNKNOWN,8.98337,900.0235,911.92479,1821.79537,UNKNOWN,1800.04415
511,libras,2352,0.1,2,5,40,9,670,1,0,0,,SATISFIABLE,8.21693,900.02666,909.37275,UNKNOWN,8.5739,900.02324,910.39244,1819.76519,UNKNOWN,1800.0499
512,lsun,2352,0.1,0.1,1,9,0,31,0,923,104,1,OPTIMUM,0.10132,0.94655,1.08634,OPTIMUM,0.10624,0.62894,5.63222,6.71856,OPTIMUM,1.57549
513,lsun,2352,0.1,0.1,2,9,0,31,0,923,104,1,OPTIMUM,0.10267,0.94747,1.08687,OPTIMUM,0.11596,0.47116,5.85044,6.93731,OPTIMUM,1.41863
514,lsun,2352,0.1,0.1,3,9,0,31,0,923,104,1,OPTIMUM,0.10961,0.97861,1.11644,OPTIMUM,0.11401,0.45949,5.77596,6.8924,OPTIMUM,1.4381
515,lsun,2352,0.1,0.1,5,9,0,31,0,923,104,1,OPTIMUM,0.1106,1.00633,1.14599,OPTIMUM,0.11455,0.48835,5.81834,6.96433,OPTIMUM,1.49468
516,lsun,2352,0.1,0.25,1,30,0,70,0,923,104,1,OPTIMUM,0.1095,0.94634,1.09693,OPTIMUM,0.10566,0.77403,5.54499,6.64192,OPTIMUM,1.72037
517,lsun,2352,0.1,0.25,2,30,0,70,0,923,104,1,OPTIMUM,0.11074,0.96384,1.09986,OPTIMUM,0.11298,0.63816,5.71791,6.81777,OPTIMUM,1.602
518,lsun,2352,0.1,0.25,3,30,0,70,0,923,104,1,OPTIMUM,0.10981,0.9948,1.1416,OPTIMUM,0.11598,0.87661,5.7146,6.8562,OPTIMUM,1.87141
519,lsun,2352,0.1,0.25,5,30,0,70,0,923,104,1,OPTIMUM,0.1144,1.00195,1.14438,OPTIMUM,0.11748,0.71766,5.78615,6.93053,OPTIMUM,1.71961
520,lsun,2352,0.1,0.5,1,64,0,136,0,923,104,1,OPTIMUM,0.10746,0.22511,0.36263,OPTIMUM,0.10624,0.51833,1.42404,1.78667,OPTIMUM,0.74344
521,lsun,2352,0.1,0.5,2,64,0,136,0,923,104,1,OPTIMUM,0.11089,0.23637,0.38009,OPTIMUM,0.11104,0.4595,1.40301,1.7831,OPTIMUM,0.69587
522,lsun,2352,0.1,0.5,3,64,0,136,0,923,104,1,OPTIMUM,0.11324,0.23957,0.38237,OPTIMUM,0.11568,0.42802,1.37576,1.75813,OPTIMUM,0.66759
523,lsun,2352,0.1,0.5,5,64,0,136,0,923,104,1,OPTIMUM,0.11066,0.23849,0.38649,OPTIMUM,0.11396,0.46139,1.42475,1.81124,OPTIMUM,0.69988
524,lsun,2352,0.1,0.7,1,95,0,185,0,923,104,1,OPTIMUM,0.10766,0.22401,0.36836,OPTIMUM,0.10818,1.20941,2.06319,2.43155,OPTIMUM,1.43342
525,lsun,2352,0.1,0.7,2,95,0,185,0,923,104,1,OPTIMUM,0.11339,0.23205,0.37331,OPTIMUM,0.11267,1.17274,2.07282,2.44613,OPTIMUM,1.40479
526,lsun,2352,0.1,0.7,3,95,0,185,0,923,104,1,OPTIMUM,0.11014,0.23374,0.36923,OPTIMUM,0.11089,1.1783,2.04161,2.41084,OPTIMUM,1.41204
527,lsun,2352,0.1,0.7,5,95,0,185,0,923,104,1,OPTIMUM,0.11046,0.23914,0.37943,OPTIMUM,0.11467,1.206,2.12404,2.50347,OPTIMUM,1.44514
528,lsun,2352,0.1,1,1,139,0,261,0,923,104,1,OPTIMUM,0.10535,0.21054,0.34735,OPTIMUM,0.10604,0.22199,1.003,1.35035,OPTIMUM,0.43253
529,lsun,2352,0.1,1,2,139,0,261,0,923,104,1,OPTIMUM,0.11106,0.22156,0.35912,OPTIMUM,0.11505,0.20896,1.02626,1.38538,OPTIMUM,0.43052
530,lsun,2352,0.1,1,3,139,0,261,0,923,104,1,OPTIMUM,0.1115,0.22612,0.37551,OPTIMUM,0.11348,0.19962,1.04543,1.42094,OPTIMUM,0.42574
531,lsun,2352,0.1,1,5,139,0,261,0,923,104,1,OPTIMUM,0.1139,0.22681,0.36527,OPTIMUM,0.11444,0.20187,1.04308,1.40835,OPTIMUM,0.42868
532,lsun,2352,0.1,1.5,1,226,0,374,0,923,104,1,OPTIMUM,0.10576,0.23745,0.3852,OPTIMUM,0.10746,0.11539,0.66069,1.04589,OPTIMUM,0.35284
533,lsun,2352,0.1,1.5,2,226,0,374,0,923,104,1,OPTIMUM,0.10557,0.23419,0.3833,OPTIMUM,0.11138,0.11656,0.68033,1.06363,OPTIMUM,0.35075
